Date,ID,Score,Text,User Name,Version,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,is_usability,is_classified,,
2020-05-15,gp:AOqpTOFJKw2DXIX4WCznhK9FMfp__mjyxHGMMb5N4flZ_vL7VuqdLZbcXoUBjRZX68oB5cXX-pBSRe5D1Shmrg,1.0,"Não funciona. Quando coloca cadastrar novo consta que já existe cadastro no CPF e quando entra com o CPF, consta que não há dados biométricos cadastrados",Paloma Ferreira,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-15,gp:AOqpTOEXMYIpFjfjUqBvUYG2n2akHOeANTQjNS5ZaLOTaTmWkgTfUBTJa9qoHA8mtLn2mbgJxpRY-dbjVp_Zag,1.0,Quero me inscrever no Enem e já estou cadastrada no gov.br Mas mesmo assim só diz que tenho que entrar com gov.br achei a página muito complexa e não tem a opção excluír cadastro.Como podem resolver?,Gislaine Mello,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-15,gp:AOqpTOEdQnS8RYy2QfYO9X6d3LfP3klI7Ayaf4u35n84jQMl-5mcCmyHiM5lmBD8Gaqs2-MPAisPX59O1BLrRw,1.0,"Gov.br eu não disse que preciso acessar a conta pra fazer inscrição no Enem, pelo contrário eu preciso entra na página do participante do Enem, que só entra se for acessado pelo site do Gov.br eu quero entrar na página para pegar o número de inscrição passada. E eu não consigo entrar.",Monike Ellen,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-15,gp:AOqpTOGC8s4Hewu8RsRfoStnjv05Uxk9eNOUYrDPlafb64gnmZeTq5QkkPxUUnyfFJC15iJQOg0hglYanzeb7g,1.0,"Boa tarde...ñ consigo me cadastrar no aplicatico consta ke ja sou usuario,nunca acessei o aplicatico.Tem um numero de telefone com DDD 41 ke nunca vi e um email ke nem sei da onde kem é...e ñ adianta falar pra verificar o email ou telefone si ñ da a opção.Alguém esta usando meus dados??!! Ou eu estou enganada.?",Jakellyne Delmuti,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-15,gp:AOqpTOH4qjxQ63vlZNqe5bJkIN-BOU6-ZUQk0r5jwyR-ewIprC39YX9rL7oIif0pst7lZpAwlBdWkIyxSpxJ3w,1.0,Nunca me cadastrei. Diz que já tenho cadastro e não tem opção esqueci senha. Não no App.,Adriana Santana,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-15,gp:AOqpTOFp1D-xALgh0-46GV4d0mj6ec4rBr6LpFHxg8diWfUboFmq0JF-L587sSAyPGydjCpfx_hFVGnS0LPTTw,1.0,"Péssimo, nunca me cadastrei nesse site e meu CPF está cadastrado com dados de outra pessoa, já mandei a solicitação de mudança de dados e me responderam como máquinas me pedindo para fazer o mesmo q já foi feito, tenho Enem pra fazer, tô com receio de não poder fazê-lo pois não consigo resolver o problema. Desgastante a situação e estressante",Larissa Machado,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-15,gp:AOqpTOGSi2CcVIY9gmnT4jrP3Miv1TRsHVu-Qum00PQqWtUzzsyV2wl4d-I2Lsr5m2WXTNtpRdo1BHO0Twrfrg,1.0,pior lixo chamado de aplicativo que já existiu não vale,Dionizio Aragao,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-15,gp:AOqpTOEcmRfMUbiRN06KenQiri1KTdxtS5tD_cDSzL92_xr5hEQFispb8cIhpUpiSyPxBW6GVy2XVdHadePXvQ,1.0,Não funciona o sistema de validação fácil,Elton Belarmino,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-15,gp:AOqpTOE1EBhGlAkjkTx2KIfeGw-FaIZK-Cv5ztb0_ti7AAL-U67SRaS9aRrgai6NViWTzkHW5Pfi9E4VWkEI8w,3.0,Como faço pra vê meus dados da inscrição do Enem? Preciso tirar o boleto e não estou encontrando,Rosa oliveira,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-14,gp:AOqpTOEiADeg2aUddLFu-LHFEbIRVOL_bu4i38BlenyySlLV_U8OQDJ79XchynYKXwzO4BlK0EnMyIU11VD8Tw,1.0,Da mesmo erro que meu CPF já tem cadastro mas nunca fiz cadastro,Rafael Moreira,1.0.0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,
2020-05-14,gp:AOqpTOHf91YKchIoQQkfZnb-Y2gfKQkzPa1C0repElg9zZ9ee3B9EsB2lXiZdzkl_MI8g3XyYdf0dR-H25LLVQ,2.0,Eu não consigo acessar minha conta af como faço pra acessar,Silva Marques,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-14,gp:AOqpTOFGZpmUBroNq3K68t8ALscz8L0G34HW3D3ed0wreG7P0IxKHBPoGp7tdvs_Tjs97YuYXqihCbRG7dG8tQ,1.0,Diz que já tenho cadastro.,Iury Leonardo,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-14,gp:AOqpTOEZ-a3zoFqdimReQoxw9UT-X4i8LK71JzY4cnd89AIxMlTFO3Phha7F4wEcpDl3uyIJ8bv7xiUbRaGMSA,1.0,Campo da senha não esta recebendo a digitação,Eric Clepton da Silva,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-14,gp:AOqpTOGmFkDJZfg4eQCJ9IpVv5gbRJxNZL-w2yWtowtJ8UKzH_KJbzYU5T5dshh-eAUyUXWVtX5xFsMOl4ssTg,1.0,"O melhor de tudo é as opções que te dão sendo que eu não tenho mais o acesso ao e-mail, não tenho CNH e nem conta no banco e fora que na época nem celular eu tinha pra poder colocar um número... sério, sem comparação.",fabricio mendes,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-14,gp:AOqpTOGqLqOqSwdGuvHaeMh2NZt3Hi3K2rZX6oV4dMXbzNvImcBtalShcJlA7vzfBdkuq6tUsJA-9m2DnXt7QQ,1.0,Só dá erro estou tentando acessar pra obter seguro desemprego,Sabrina Gomes,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-14,gp:AOqpTOG1M0tur-4r5SDvqI_aatZqeV9rSTThKKQ0w37oUXm_dojLwEy-x-Bd2O0l1TGS1QePCU_ibai5zo5JNg,1.0,"App não funciona, faço o procedimento do rosto e aparece que não consta nos registros.",José Armando Sampaio Claudino,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-14,gp:AOqpTOFXIZ6v4QqdWvuZHg9Y2JV85WFuuBvlRUegOxzaLCuBuSFs98OVrYSVYBvHubbFN9Smuf9Pi2wvaNN9iw,1.0,Mostra q já está cadastrado mais o E-mail não e meu nem o celular tem alguma pessoa roubando os nossos dados !!! Melhorem por favor achem soluções pra resolver isso logo !!!,Lívia Silva,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-14,gp:AOqpTOHR7ni3I1B4kYWhxGJJSIIR0h9XzFV4745erDFH74iPRkQgODLXbRaiZKYwh7ZIv_XLzHkkXQdmMCdqGw,1.0,Ola como todo app do governo e uma lástima esse app ta difícil registrar a face no cadrastro,Josinei Santos Dutra,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-14,gp:AOqpTOHnnlH-f0SS_1qOAPB6R7DzdzKmdOkUz7tQAOahegSq4T_pxlGl-wLvlMaJhFO4M-wfZbBK83anr3YCAg,1.0,"Tento fazer meu cadastro fala que já tenho cadastro, como faço pra recuperar meu cadastro.",Antônio miciano Silvestre do Carmo Silvestre,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-14,gp:AOqpTOE4tOAekmOhcTYCXiwqBFcShlXVjaa1iyl1XehgFxlrCaK_q_ejbPDTw3H0Qll3PwwgZKkFkjor_gJ3cg,1.0,Olá meu neto fez cadastro no aplicativo de escola com o meu CPF e colocou o nome dele mas agora quero mudar o nome dele e colocar o meu para ficar meus dados,Kauan Felix,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-14,gp:AOqpTOHw_i6ZlQsC--i1AZH-nxUqEn9O_LMXZqcWJfsCr7sseBr4xZA3teW9UZw4Ck5DeXTN1RJImpRxQP5i7g,1.0,Muito ruim eu não consigo entrar quando eu vou tirar foto não vai,Leomar De Freitas,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-14,gp:AOqpTOF3eKBd890o-IYqtBEY47VmplIuJ0zGpMpbafGiivvpa3luWK8n24tKEFVqS--WBWzx0uNf1AAJyxbK7Q,1.0,N estou conseguindo acessar minha conta quando vou me cadastrar diz q já estou cadastrada mais n estou poderia me ajudar.!?,pinduquinha biah,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-14,gp:AOqpTOH4dp2UdMFXlN8yMdXHe6Oqr6WEw8IAhl5i-8HwQZq_QXmru_vjulhOjlmh3zNWWkKl-FY6QXJUjig7pg,4.0,App Fake cuidado,Ana Carolina,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-14,gp:AOqpTOFOW59wJm-Pto6zeKRKMsWzOJDNn0IJz3t5fmJABiIX0n0wmLMqNS00OZj404jmF-c58GFC_xO5X7xcgg,1.0,"Esse negócio de ficar piscando e sorrindo pra provar que ta viva nao funciona deveriam pensar em outra coisa,por causa disso não consigo acessar o aplicativo,foi muito mau pensado",claudia maira,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-14,gp:AOqpTOF4Bf_jpkLuAC27UjXoBT5o1ilYsvFCbv89HfEsKDIKvD0JTjdRt_rjbicmt8A2JNx9MMpWwdBCFDVeng,1.0,Quando entro no meu cadastro pede para tirar uma foto e fica constando q não bate com a biometria solicitada.,Rodrigo de Castro,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-14,gp:AOqpTOGEZNgWmvtljFfJXmYTjhF_NLEPIUjLdvRh8UbwlRA5ZUkWkuS2rf1DdWOekzrUH_JbY7Um8VEbPSQwlw,1.0,"Fui cadastrar meu CPF no App e apareceu q já era cadastrado quando cliquei em esqueci senha apareceu para enviar pra um email e um celular q eu nunca vi preciso ter acesso a plataforma para o Enem Esse link q vc me mandou eu entro em uma página de passo a passo é após isso pede pra eu clicar em ""como podemos te ajudar"" quando eu clico o site falha",Gabriel Tostes,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-14,gp:AOqpTOFT9yLAKy3QScgvU638afPV-01U7LVqeVY3Je07vZxXW7OMnNugjQFOJ1N2hCHUlxKy_6ZhTbnHcGmTLw,1.0,"Aplicativos e redes do governo são uma piada. Nada funciona. Repartições públicas não funcionam. Depois dizem que o governo é bom, se nem o básico não funciona. Não tem acesso. Dá erro..!",Daniel Maranhão,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-14,gp:AOqpTOF1aniMOWK1axDmMUTgXDi2GnoRgYO_lJDO_u0uqR75c2ztOs7zbLO3623AybE-jnQNVdGxwB-TLT6ChA,1.0,"Péssimo esse sistema, cada vez mais dificultam a vida do cidadão, paguei o doc. do veículo e não consigo o acesso ao mesmo, extinguiram o papel do doc de porte obrigatório e nos obrigam a usar esse app lixo que não funciona, vou acionar a justiça...",Roseli Bruno,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-14,gp:AOqpTOH3QtV8mzyE_PdZvgDwTxm3t7We4y3NY_CbRXW_75JEi2ATkrRIXm-qWy7ZNAqb6v6TBsbzSsDQLgqAQA,1.0,"Como faço para obter o code,fala para ler no meu computador mais não tenho computador,onde aproximo para fazer a leitura do Q.R code",thiago carvalho,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-14,gp:AOqpTOFk3_pLCDh-ILcXGQrjaGCewgE_03DGPYQOCc1Buc8LxPjRtooXWiVFBfmQb8A0-gTY9pcwMNxTH-tOYw,1.0,Não conseguir acessar,Luis. Teles,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-14,gp:AOqpTOG_LHVsPdYG8uEbd7rv_DgNUlwwuKCvH2VkejnEPsphVgOZ98zd6TQBG0rWFhz6NvW8EwFFlaFZY4ZMxA,1.0,Fraude completa,Filipe Reis,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-13,gp:AOqpTOH15nDH-oAoMvR0WHYdmNRBUHMuE6i08r4qHFMIWa6E0X24GsysYpO10w-wAMhTRFF8O7Zqsg30fckg2w,1.0,"Tem alguém usando os meus dados. Pois informa que já tenho cadastro, porém nunca fiz. Na recuperação de senha tem um e-mail e telefone que não é meu. Como isso pode acontecer? Esse tipo de coisa é crime.",Camila Inácio,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,
2020-05-13,gp:AOqpTOGB43TlKZhK8bz-WqOSSgXpT2CpZd7PNqpSFo9fY-lzb_9qLKkF5xbVthcslLne7jIywBLJpKi9dxUE3A,1.0,Não sei o que fazer ...não tenho conta maia quando digito meu CPF diz que já tenho conta... preciso urgente fazer isso pra ter acesso a.minha conta só participante só enem ...nao sei o que fazer.,Raquel aline Passos,1.0.0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,
2020-05-13,gp:AOqpTOFrl-wNsnta_xublAYOQO9kq-cKE9TxhPeXlWJGw68MkjGac73l3vWa2H43NJiT1xw8n-3YM39yi9-x7w,1.0,App horrível não tem se quer opção de mudar senha ou refaze-la.,Iuri Brandão,1.0.0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,
2020-05-13,gp:AOqpTOFO-WbIO6G_QkNPh8h0H-XdET3GD4RmQGBJKB0swe9jtOveobW8fQXNw_HNiHoZdIAXndkQ48E1HE27jQ,1.0,Nao consigo entrar.. diz que ja tenho cadastro.. sendo que nunca me cadastrei.. o email e a senha que tem la para recuperar o cadstro nunca vi e nao é meu... ja vi os outros comentários e vi a resposta ... ja entrei nesse link que vcs mandaram todos entrar e nao adiantou nada ... pelo jeito vi que nao sou a única que está com esse problema... tem como resolver????????????????,Graziela Teixeira,1.0.0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,
2020-05-13,gp:AOqpTOF4MxfBIzlEH1zbAkXaHjSVOy60XmmS4UnGkC5SxtNJqwwBRZjOv8EBQOyRLBCjpjIhVI-owdI7niMX8A,1.0,Não tem como avaliar este app horrível se não consigo me cadastrar e pede a senha se não recebi...aff é desgastante!,Luciene Barbosa,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-13,gp:AOqpTOHNnK1sC-EKASEWi5fB0KHS4Qx0RX9g3RvHog8Y7Mk8nZHqMvh257ObgW9KK6bnX6gEVUOwL6zDh0Ptsw,1.0,o reconhecimento facial não funciona,Rebeca Lima,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-13,gp:AOqpTOHpuiNIN5FGHl9gSYVBDfGsakCjPNsR0Z1kStkJ-fHi7zPF8rt0oYV7aBJyBqkvQq-uKduo3KWyymE2Qw,1.0,Dis que tenho cadastro como nuca vis,IGOR GALDINO ONE TWO FC,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-13,gp:AOqpTOFCSmuFUlnPOKXaaOIRsmVlB6sNaCP9aQ1Hy7deB2Jf5zsNs9M6xtzUQB-iZdvrcPhEx9Vt_Ir6gpLROA,1.0,"Inútil. Tenho cadastro no site gov.br, tenho cadastro na carteira de trabalho digital, digsus,INSS, e outros sites além de conta poupança na Caixa por mais de 20 anos. Tenho minha senha, email e telefones todos atualizados além de endereços nesses serviços. E esse é o único aplicativo em quer mesmo eu colocando minha senha e dados corretos. Não consigo terminar o login por causa de um reconhecimento facial de prova de vida que nunca me reconhece 😡😡👎🏻👎🏻👎🏻",Fabricio Rodrigues Lima,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-13,gp:AOqpTOFBtz5tw-wJ3uacBpKxrLumsrFI7kSwSTXBFU1IYLzC08-BaOsBjFdTnrE3-eW7-_Z0BNjirEzahTsiXw,5.0,Bom demais.,Misael Custodia,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-13,gp:AOqpTOGPz9AZjuIn0sCCnePOKKcWcUH6HuxgXQIvuxPSnNGEP9JqAEUUNcbMRz767gLdiZs86re1o0Y1rk9lOQ,1.0,Acabei de cadastrar quando digito minha senha não aceita muito ruim esse aplicativo,Xandy Pereira,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-13,gp:AOqpTOG87LL19aZZSQcZpzBuuXyEw0X_rZQf5WydbtmsSKcCxJxvNCPS9IOZ0iv9OzCfpkhXi6kZ5B2oPDR3XA,1.0,Aplicativo lixo mais de 3 horas tentando é não entra,Francielli Silva,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-13,gp:AOqpTOE5BKRpWKkg22HpmaIhc2sMIHJ9W7a2BZs3b164hnFKcIgJFXeESpn1e6SI_WkX7f-2krrjCRyMDrsBhQ,1.0,"Diz que tenho cadastro assim que terminei minha inscrição no ENEM,só que não tenho. Agora como vou conseguir acompanhar minha inscrição sem a senha?",Gutemberg Filho,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-13,gp:AOqpTOFaWBrDpqGaBhwZUwPEykZXIwEwwOEhW0ECXPEHScoIjiNp1z3gmiKBkLasxa2UQpp0o10kWLICVTrHuw,1.0,Lixo de aplicativo. Diz que não reconhece o próprio código gerado.,cesar senna,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-13,gp:AOqpTOEz3_hAibKLivAEEWLyoyfAEGEgmhhxlglWLIIN0mEl8vP9Ud4cH4hNTsizxr23KTH7QA7iaK0n4lLLnA,1.0,"Quero saber como recupero a senha! Lá informa que NÃO possua um email cadastrado. O telefone que tem cadastrado lá não está mais comigo, minha CNH não é digital e quando tento associar o banco ao aplicativo, vcs enviam mensagem para o mesmo celular que não possuo! Estou ptecisando gerar boleto do ENEM e vcs estão me deixando de mãos atadas",Marah Jessicka,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-13,gp:AOqpTOE2Bvkpk5wV6sTO_A40Bdvxy0H6E0xVwtgpiu5GXMwBafONExtaimfDHbjfQbcfof5ubfksHi6fzbxH0g,1.0,"Não facilita pra você fazer alterações nos seus dados cadastrais, achei péssimo esse aplicativo.",Fábio De Sousa,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-13,gp:AOqpTOFb6NAjMJsOZpU908EuGOrE7EdyHtSNrrecd3VJ49Ie-f9ED4c1cO5Zyk7r2Djv3SN0ct0ssq45TBpMxg,2.0,NO consigo acessar diz que eu já tenho uma conta cadastrada mais não tenho,Priscilla Pinheiro,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-13,gp:AOqpTOHNv4qvU594yl1dYymsjkNWGN7DpwYwodOfu_Ky5pnH-gpyVZ7ftb9K_a63o1hmctrZxXmpMDPdkvdj0Q,1.0,Coloco meu CPF e dis que já sou cadastrada mas eu não tenho a senha e não tem a opção de redefinir e agora?,Andreia Sobrinho,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-13,gp:AOqpTOFilVT6ELexlwTKUFbhAnttBvRoZx-5lKqQbT3iyLlE234Z_ZGOql8NuoOwuNhga-AXg45mbb1nz_Z8Kw,1.0,"Eu preciso acessar o enem e quando eu tento acessar o gov.br cai na aba de recuperação de conta e pede uma senha temporária que eu tô a dois dias tentando conseguir pela internet, pois a outro opção é ir ao INSS NO MEIO DO LOCKDOWN! EU PROCURO O SUPORTE MAS A UNICA COISA QUE TEM É UM FAQ QUE NAO AJUDA EM NADA NEM TEM LINKS PRA IR DIRETO NO LOCAL E TENHO POSSIBILIDADE DE PERDER O ENEM PQ NÃO CONSIGO TER ACESSO A PAGINA DO PARTICIPANTE E IMPRIMIR O MEU BOLETO ...",tatiany leao,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-13,gp:AOqpTOHmcm4gCGXj8Uj2SBGxlfIVCFhZUjRtZdKxx5SuBilXQyLv2BPCpLyxazMONnqkaXNRxpsW-llteCqUzw,1.0,"Dei uma estrela porque não tenho conta no aplicativo, e no mesmo conta que eu já possuo uma conta, como faço para acessar o aplicativo do meu gov.br. obrigado",Ueber Melo,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-13,gp:AOqpTOHooLNLf30SnXpBYSMHgZq45HHuY_mtpMd5SY8BL9j-tlyyFr9Tw2jnp2TumwWDmpBMwC9cjLavXwHV3g,1.0,"Bom dia,estou tendo dificuldade na verificação facial pois o círculo vermelho não fica parado no amarelo ele fica na parte de cima no lado direito da tela alguns momentos ele aparece na parte central mas ele não fica lá de forma constante.",Márcio Bruno,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-13,gp:AOqpTOFpDt7i6mLw9HJxhaPcV5okJEWRwmA4jCoQ1qjCTf6N57FMfnBfgsbDua0a6871bKkyWbAuRiKUO-lc9Q,4.0,Bom dia quando coloco o CPF diz ser inválido,Vitória Souza,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-13,gp:AOqpTOGszoSPeeKd4Ndig-wSBpvW30vn2qCnbpVBVjgrz2_bCOtGCJ6_FS_4TL9TFyvVhlBmrRjWJ_DiHksV0Q,5.0,Muito Bom,Luiz QUINTANA,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-13,gp:AOqpTOGTsX2oN2sF3p2Quzdp0ZX9LLyWSadsjvMBHVZdTN-soq8tnXCuFcEiepMT5PX535AijmDEX4KH561g2g,1.0,Não consigo entrar também no app me dá uma mensagem que já sou cadastrado sendo que nunca cadastrei!! As tenho uma pergunta si já cai em outra conta que tenho em outro banco quando informei no RH da empresa que trabalho,Canal da Giovanna,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-13,gp:AOqpTOGAjPtxHEgCvQoJvmnXvAxGvYkvOyqoSImUbGraiIei_yt74ESR2plOes_jfca_ALmaGBFlAho7e7ZdOg,1.0,"Tento acessar, porém, informa que não constam informações biometricas ou algo assim",pedro Buccieri,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-13,gp:AOqpTOHXN1qcJ6Qhk7AtY1iKG4vSg2LsYdV0QfVbQXZKxHoEZaCbSr22aC417SQ7jmNVWQmEJl2NHybbh_TMlA,1.0,"HORRÍVEL ! O aplicativo diz que o CPF cadastrado na tem um acesso no gov.br, mas nunca foi cadastrado em nada do tipo. Aí eles mandam a gente pra um site, lá eles mandam pra outro, que no final das contas não tem como acessar porque o site não é seguro. Preciso de uma resposta.",Suhame Henrique,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-12,gp:AOqpTOFHCDqZKezvRiwignmxZmBjYTI8FmlU-DN2bo1Bc3FrHPgC5D-ODmNFPchTYZd39qk1vJv_JjUs4k2a1A,5.0,"Não lembro qual e minha senha , Como devo fazer?",Cristiane da silva Freitas,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,
2020-05-12,gp:AOqpTOF7EhWLStyMDC11Z7kpinPdXdEDMnGFQJbdtzpPHPtMuz3aBtm4rYgv1zfSV0J-_03k9wRCuL6nKr1ZKQ,5.0,Bom,jussandra santos,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
2020-05-12,gp:AOqpTOFo7eG7CBeLWpr0WQl97evTJ_WimlxJkMT-x7j1uQD0ysGdxVuzfZmEz5TgE9ORbfRQPyQnbcH4oLdQFg,1.0,"Não entendo esse App. Só pode entrar se tiver CNH, Nem todo mundo tem.",Augusto Oliveira,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
