Date,ID,Score,Text,User Name,Version,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,is_usability,is_classified,tam_comentario,col,count_col
2020-05-27,gp:AOqpTOGny9LdilMaXywGDJRUavUYZcV2QXVFF5vimmyymWNDpK3mfh_zwcePaewznzSK255j9y6BwzyEATMiWw,1.0,"Horrível! Não estou conseguindo fazer o meu login, pois diz que o meu CPF já está cadastrado e quando eu coloco "" esqueci minha senha"" aparece um número de telefone que eu nunca vi na vida. Já tentei de todos os modos mudar e até agora nada, eu preciso ter acesso pra poder acompanhar a minha inscrição do Enem.",layka hee,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,311,,
2020-06-29,gp:AOqpTOHB08KqZQJmHsspJu3c1YJ85j8dHhdGcHAJwgAMjoIbr2KRcn9Mb_bYIXCMEd9N5Js13dl-4Ue5Y7GIRQ,1.0,"Senhores, Preciso alterar meu capital social da minha empresa e no site após inserir meu login e senha abre uma tela puramente branca, gerando um erro ""504 Gateway Time-Out"". Instalei o bendito aplicativo porém não possuo CNH e sou imediatamente arremessada para fora do App. Preciso de auxílio. Aguardo retorno.",AWD Licitações,1.1.2004,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,312,,
2020-05-21,gp:AOqpTOEsuLoWbMmH1wbiyW1ATiBuRo4ghB0VxmOM8UeVN-d13LKuuGzzfLEPqE09MmMoOXoHzmFIhMloPcmvfA,1.0,"PESSIMO APP!! Como assim tu vai tentar te cadastrar e já utilizaram teu CPF para criar uma conta e já está sendo utilizado? Com email e telefones que não são meus. Preciso do boleto do enem, fora que pra recuperar senha é totalmente horrível não ter uma opção decente pra isso. E não quero resposta AUTOMATICA!!!",Jéssica Salenave,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,312,,
2020-05-15,gp:AOqpTOGC8s4Hewu8RsRfoStnjv05Uxk9eNOUYrDPlafb64gnmZeTq5QkkPxUUnyfFJC15iJQOg0hglYanzeb7g,1.0,"Boa tarde...ñ consigo me cadastrar no aplicatico consta ke ja sou usuario,nunca acessei o aplicatico.Tem um numero de telefone com DDD 41 ke nunca vi e um email ke nem sei da onde kem é...e ñ adianta falar pra verificar o email ou telefone si ñ da a opção.Alguém esta usando meus dados??!! Ou eu estou enganada.?",Jakellyne Delmuti,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,312,,
2020-07-05,gp:AOqpTOGTgGKtwcr-tAq1007fVaOWrF5_Cqer77CMf8ua5uuzf3VrLn8N-RIQ66qzoaSYj38rjwfiaNFL_PSvKA,1.0,"Puro descaso com as pessoas sistema de TI precisa forma de novo suas equipe,não tem profissional competente na criação de um aplicativo bom,nada funciona pede pra ler QR code. E nada funciona espero que seus criadores leam isso é conserta essa vergonha ,se precisarem tem print como e mal funcionamento desse sistema.",Robson Canella,1.1.2004,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,317,,
2020-05-19,gp:AOqpTOFdntacI7GsOvIhUb3rJ-aq-8G5JnBYeR6cGntBX5aP6Ax_dE4A9LGT8kmHy3dvhRpB8e2BlnlVys0LTw,1.0,"Péssimo. Já tenho o cadastro fiz o reconhecimento facial, e no final alega que ñ tenho biometria cadastrada. Eu ñ tenho CNH, como faço ? Já é a segunda vez que mudam o dia do meu pagamento do auxílio emergêncial e dessa vez ñ tem data e ñ te com quem falar. Gostaria de uma solução. Preciso com urgência dessa liberação.",Nayra Castro,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,320,,
2020-06-27,gp:AOqpTOForbOqAXzOx08m_48wMSjiJynyw5p9UfNUMeEknm3rORDqLAh-hVXTHK52ADsvCjfD7p3FwaRfBqP_Zw,1.0,"Boa tarde! Por favor, solicito auxílio de como proceder e solução do problema. Acabei de baixar o APP, estou tentando acessar e não estou conseguindo... Consta como cadastro por biometria facial, mas eu não fiz esse cadastro, nem possuo CNH. Como faço para ter acesso pelo aplicativo agora? No aguardo. Desde já obrigado.",Thaynara Carrijo Moreira,1.1.2004,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,321,,
2020-06-28,gp:AOqpTOG-sZHStWMxoWQ1Hj8o8HXhwfALav2adCdzG4rrqUqhJ5Ltpo5xVpjx5DBCXt9-N_ghezTPWwtZq0YA-w,1.0,"Vai respeitar o cidadão,ninguém é moleques seus não,ok? Pra vcs colocar essa prova de vida,mandar virar rosto pra direita esquerda e pedindo pra sorrir,e se o coitado usar dentadura? Vai até ficar constrangido,e se faltar um dente na frente? Ficará constrangido tbm..vai respeitar o cidadãos ,seus cambada do que sem fazer",Salvelino Pereira dos santos,1.1.2004,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,322,,
2020-06-15,gp:AOqpTOHkd4GuM79i8YD_P6JBZM-xc8Lvfpi-uM3rV5wPVlGcTD-Y8XFWkUFijdqQpjHp0--L9FL1xPCtRn1i6w,2.0,"Não consigo entrar no aplicativo, pois diz pra eu digitar minha senha mas nunca fiz senha alguma, daí tento recuperar senha mas não consigo pois o número de telefone pra qual será enviada a mensagem de recuperação de senha não é o meu número. Aí fica difícil viu. 😒. Achei péssimo pois não consigo acessar de forma alguma.",Regine de Mendonça Leal,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,323,,
2020-05-05,gp:AOqpTOFO2dO1TjVqr7Zfzbw_DlXQ_5-GkDpKGBRkFExNT7ugnaAvdFU7qct6DwglfSJmgPSu_TlS8uG6I6M-9A,1.0,Pensei que ia recuperar meu acesso que nem tenho ne pois nunca morei em sp e aparece que ja tenho cadastro de um número de sp quando tento recuperar ai veio esse apk pra ajuda ai na hora que vou ler meu qrcod não da certo pois diz que é invalido sendo que quando eu busco pra ler o meu qrcod em outros apk ai lê normalmente,Lucas Tavares,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,323,,
2020-05-28,gp:AOqpTOFYBofGmjlgGeil_OHnryzbS2JOs1Cv5r0BhEMVDlh2jqN9PN0pvnOK4My0o0ITfWa7BY0TM1cqUgKFmg,1.0,"Eu não consigo acessar nenhuma plataforma do governo por causa da senha, no entanto tento recuperar a senha não consigo, simplesmente os orgãos públicos estão paralisados e não tem como nem dar entrada em benificios como Seguro Desemprego, está um caos o atendimento online, presencial , atendimento 135 e 158. Brasil parou!!!",NIlda Oliveira viana,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,326,,
2020-06-25,gp:AOqpTOGnoLX8JbUxZuOBsIPgMKU70KWeFNosLhpuXv2pjKeW2lnnEKAxrxH08dD8xSRgdWv8YFeApPnpTGZj4w,1.0,"O aplicativo não funciona ,preciso para dar entrada no seguro desemprego e não faz leitura do QR CODE , terei que procurar um advogado para entrar com processo e relação a isso . Sempre dá erro na hora de finalizar. Infelizmente o Poupatempo fechado devido a COVID 19 . Infelizmente pelo jeito não receberei o seguro desemprego.",José Luiz Silva,1.1.2002,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,328,,
2020-05-10,gp:AOqpTOHIDzqotYtA0WFqiyDoEIPDHswTnipxBrmgVHhLotrAf2HRQHHc--2oKvJiOmVJUIWNcT__ZcVt8g076A,2.0,Nao estou conseguindo acessar por que está dizendo que tenho uma conta sendo que nunca entrei nesse aplicativo é o e-mail que tá cadastrado eu não tenho mas acesso e não tá cadastrado nenhum número de celular não sei mas o que faço por que está perto de receber meu benefício do trabalhador e não vou pode receber por causa disso,Matheus Correa,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,329,,
2020-06-10,gp:AOqpTOFj6PbRASgQHSsakbC8hYTffxNHdX1gCWYwMPORVGe-cPemWn7fWsbRyQ_fJYESHHlIIfZ7V4JbEBcPYA,1.0,"O aplicativo não funciona. Não finaliza o reconhecimento facial. Tem dias que tento alterar uma senha. Já fiz reclamação por escrito, já liguei e não me apresentaram até o momento uma forma de acessar a conta. Ressaltando, que há urgência no acesso a conta, visto que ha um prazo a ser cumprido junto ao INSS, para juntar documentos.",Gizélia Basilio,1.1.2002,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,333,,
2020-06-26,gp:AOqpTOGflq70AiFsc0_12Rstp6THnPxJdcI8kkJSDnI1eZX1obqnQhezFmypSpJ1wvwSfXcP9C1vO1vFm5syEA,1.0,"Como é possivel migrarem um serviço onde eu so posso utilizar se eu tiver CNH agora? Antes meu acesso era normal por cpf e senha agora so consigo fazer a prova de vida e desbloqueio por leitura biometrica da face . E nao respondam ""leia o faq "" eu ja li e não tem nada que resolva esse maldito problema. Soluções! Resolvam esse problema.",Kelly France,1.1.2002,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,337,,
2020-05-19,gp:AOqpTOGXIfWwpykQHIK4BA1q6u1Or8V-4zbbzwNu1ZbKFjLB2ikVyl2gBncCIoj6UBy_IfFgEftduVnG42nuyA,1.0,"Esse aplicativo é um lixo 😠😠 Fala que já fiz cadastro sendo que nunca fiz na vida!! Precisava ver o que aconteceu por não ter recebido meu dinheiro do acordo da empresa que trabalho com o governo, venceu no dia 13 e até agora nada de receber! E eu simplesmente não consigo saber o que aconteceu Esse aplicativo não tá ajudando em nada!",Daiane Santos,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,337,,
2020-05-11,gp:AOqpTOFUO4JKxz3ulm61jo5qdhaLnxKCjb78c6NWtjz8kGb15AEM1toHOC09L-7IDPpcGFOgwKlCU_NLFauoEQ,3.0,"Realizei a recuperação de senha, recebi o e-mail. Mas quando vou fazer o login, solicitam uma ""Senha temporária"" e para criar novamente a senha temporária, preciso ir até uma agência ( as quais se encontram fechadas no momento) ou entao fazer pelo internet banking. Só possuo conta na Caixa, mas não encontrei a opção de criar nova senha.",Maria Olga,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,338,,
2020-06-24,gp:AOqpTOHQNFrltW_EyvdVONHz95LT5YEoeCAxJMIv6gdte6mWQEKsLTrw6wJYhMltT6XR63TNpWYn8iPlBpddRQ,2.0,"A idéia é boa mas ainda falta alguma coisa. Estou afastado do trabalho desde Maio, pelo acordo de preservação do emprego, já que estou no grupo de risco, recebi os 30% da empresa, porém os 70% do Gov, até agora nada e eu não sei onde reclamar... O Meu Gov cada vez que entro tenho que tirar foto, fazer prova de vida... Preciso de ajuda...",Marcos Antonio Costa Nascimento,1.1.2002,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,339,,
2020-05-13,gp:AOqpTOEz3_hAibKLivAEEWLyoyfAEGEgmhhxlglWLIIN0mEl8vP9Ud4cH4hNTsizxr23KTH7QA7iaK0n4lLLnA,1.0,"Quero saber como recupero a senha! Lá informa que NÃO possua um email cadastrado. O telefone que tem cadastrado lá não está mais comigo, minha CNH não é digital e quando tento associar o banco ao aplicativo, vcs enviam mensagem para o mesmo celular que não possuo! Estou ptecisando gerar boleto do ENEM e vcs estão me deixando de mãos atadas",Marah Jessicka,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,341,,
2020-05-06,gp:AOqpTOEIqy2Jc35JKsf5-28vBoLwMdxw20rGvGSHUYDj7EL_aDLV_vDmh_o-6SOS3Ns2tTyYgPffxXslTwzB4w,5.0,"Boa tarde, tem alguém que está usando meus dados, quando coloco meu CPF, informa que já possui cadastro, porém o email e número eu desconheço, até mesmo o número está com outro DDD diferente do meu, quando coloco pra recuperar senha, as alternativas, e-mail, número são destintos do meu, não conheço o e-mail e nem número que está cadastrado.",Felipe Ruan,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,342,,
2020-05-11,gp:AOqpTOHz8GWcQ9KM7nk9rxSGyXfzKz7EV6YvJB_UqFdQICDV6-iVw-20Bl7vL8qHMRXJShx5ZsjMMb5qooxvPQ,1.0,"Que app mais lixo, tento entrar e já diz que tenho uma conta sem nunca ter me cadastrado como pode isso, aí eu fui recuperar a senha abriu uma página na qual estava um outro e-mail que não é meu e um número de telefone com DDD 32 sendo que meu DDD e 11 e com um final de telefone que não é o meu espero que resolvam isso o mais rápido possível",luiz alemao,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,343,,
2020-05-15,gp:AOqpTOFp1D-xALgh0-46GV4d0mj6ec4rBr6LpFHxg8diWfUboFmq0JF-L587sSAyPGydjCpfx_hFVGnS0LPTTw,1.0,"Péssimo, nunca me cadastrei nesse site e meu CPF está cadastrado com dados de outra pessoa, já mandei a solicitação de mudança de dados e me responderam como máquinas me pedindo para fazer o mesmo q já foi feito, tenho Enem pra fazer, tô com receio de não poder fazê-lo pois não consigo resolver o problema. Desgastante a situação e estressante",Larissa Machado,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,344,,
2020-06-24,gp:AOqpTOE72ShZ6AubTC7gFXuQ2TSWI5SVoP50xvj0q52xsRLZsm5BMYipRmPNjbJmtdVDPt7XE7wVdlVrEqNMBw,1.0,Pede pra fazer uma prova de vida que parece ridículo. As orientações aparecem na tela para que sejam lidas ao mesmo tempo que orientam para que feche os olhos ou vire o rosto para os lados. Quem bolou isso? Tentei várias vezes. Impossível. Nem pedindo ajuda para alguém ler o que está na tela... o tempo sempre espira antes de concluir. Ridículo!,Mauro Veloso,1.1.2002,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,346,,
2020-05-27,gp:AOqpTOH3EAip_FU1OUtWmSUlZlRDfefcj446nW_IeORBA69IQ90tgTAIBpTfDYzs8W9-IBpIFMa_C-iao9CQ3g,1.0,"Bom, alguém está utilizando o meu CPF nesse sistema, outra pessoa fez o cadastro, porque não tenho feito o cadastro no gov.br, e quando coloco na opção ""esqueci minha senha"" esta o número de outra pessoa, e quando tentei me inscrever no Enem, fala que já sou inscrito, e não tenho feito a inscrição. O que fazer? Poderiam me responder, por favor.",Dayran Silva,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,346,,
2020-05-04,gp:AOqpTOE67eJBHxbW5-F8DbLA18d9NfzR6kFB6O40vZG9OaC_1QzvEBkKKPBoMwYL2JxChRuSAJFjkFQ-eiYk6Q,1.0,"Péssimo nunca da para acessar E não tem como redefinir a senha Diz já ter conta criada sendo mera mentira pois não criei nada nem pele site Concigo redefinir É uma vergonha se tratando de um app do governo Sem proteção alguma, qualquer um com o CPF da gente cria uma suposta conta e vc nem mesmo consegue redefinir o que vc não criou (uma vergonha)",luiz carlos,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,348,,
2020-05-14,gp:AOqpTOGEZNgWmvtljFfJXmYTjhF_NLEPIUjLdvRh8UbwlRA5ZUkWkuS2rf1DdWOekzrUH_JbY7Um8VEbPSQwlw,1.0,"Fui cadastrar meu CPF no App e apareceu q já era cadastrado quando cliquei em esqueci senha apareceu para enviar pra um email e um celular q eu nunca vi preciso ter acesso a plataforma para o Enem Esse link q vc me mandou eu entro em uma página de passo a passo é após isso pede pra eu clicar em ""como podemos te ajudar"" quando eu clico o site falha",Gabriel Tostes,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,349,,
2020-05-17,gp:AOqpTOEOC4Q2JdFFWR5EvnrnZ-DfoAkC7DfnuRcu1iSOIdrsQcptQB9CVcWmm_rGbo2P01x4XqmWGvzYOIddwA,2.0,"nao estou conseguindo recuperar minha senha, ja tentei varias vezes, coloco para receber o codigo no celular mas n tenho acesso a pagina de recuperacao da senha, ja tentei por reconhecimento facial, ja li o Faq para login, mas ainda assim n consigo mudar a senha e preciso disso para poder verificar o boleto para pagamento da inscrição enem. Preciso de ajuda",Samira Cristina,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,359,,
2020-05-17,gp:AOqpTOGhEa2fa5nAbcj_YsqznyRCv7dS152sBexyTZjHPcZGwNVDNWuFu-DLF2LXm_o9gxS1FVwku4PUAxSxig,1.0,"Tento logar e diz que usuário ou senha está incorreto, não aparece opção de recuperação de senha, tento cadastrar e diz que já possuo cadastro. Não adianta mandar a opção do site de ajuda pois tentei todas e nenhuma funciona e o usuário fica feito barata tonta seguindo os passos da ajuda de vcs que é totalmente diferente do sistema e mesmo assim não funciona.",Willans Firmo,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,361,,
2020-05-18,gp:AOqpTOEFa_8kNc4zqINMZAzC6OBPcKGopcFk9ppZ-jIDbY_rif6I6aFWAGUecu4Oemq9b5PXBVjPnOaJ4YbJeA,1.0,"Boa noite já faz dois meses q tento me cadastrar nesse site e n consigo, pois fica me pedindo uma senha temporária na qual nunca tive até pq meu cadastro nunca passou dessa parte. Já tentei de diversas maneiras até pra recuperar a senha q eu nunca tive. Estou precisando com urgência acessar o site pra entrar na página do participante do Enem, pfv facilitem a minha vida.",Bruna Maria,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,372,,
2020-05-16,gp:AOqpTOExILItbXUNohUlNE2SO-lcdzhZvKKdobGpUESi24dAh0b97Tn9bbdMOH6kGEwEi61cpQgQPSOMUn4zHA,1.0,"Eu esqueci a minha senha é perdi acesso ao meu email que tinha cadastrado e aí não dá pra eu trocar a senha, isso é uma falta de respeito como eu vou saber o local da prova do enem agora vou processar vocês na defensoria, é não me manda mensagem aqui pra ir no site coisa é tal enviar foto é selfie é foto do documento isso não adianta já mandei várias vezes , sacanagem isso",Leonardo Menezes,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,375,,
2020-05-13,gp:AOqpTOFO-WbIO6G_QkNPh8h0H-XdET3GD4RmQGBJKB0swe9jtOveobW8fQXNw_HNiHoZdIAXndkQ48E1HE27jQ,1.0,Nao consigo entrar.. diz que ja tenho cadastro.. sendo que nunca me cadastrei.. o email e a senha que tem la para recuperar o cadstro nunca vi e nao é meu... ja vi os outros comentários e vi a resposta ... ja entrei nesse link que vcs mandaram todos entrar e nao adiantou nada ... pelo jeito vi que nao sou a única que está com esse problema... tem como resolver????????????????,Graziela Teixeira,1.0.0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,378,,
2020-07-03,gp:AOqpTOGtXRdVKWaHzRXtQYfIGzznWjuzw1cJMdn2uVOGLQ3oBesKRbCqU90OrF6qR6D2_Yne5B53BWJmmbkjqA,1.0,"Este app deveria facilitar e não complicar a vida do usuário, já tentei fazer a biometria facial diversas vezes e não consigo concluir o procedimento, coloco o rosto em todas as posições solicitadas e expira o tempo. Como todo app que o governo faz, esse é só mais um inútil. Então liberem a opção de entrar com a senha novamente já que a biometria não está funcionando adequadamente.",jonatas nery,1.1.2004,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,384,,
2020-06-15,gp:AOqpTOGNNfD8UMtZZumE9B2RLpo-ya-NAID74aAjAUiKgKY8oFTMKnUy4vqPssBj4NAQpBtr4xHCkywbcpsXzw,1.0,"Não consigo tirar a foto tudo da erro de posição. Péssima experiência. Estou vivo, ninguém consegue tirar essa foto já tentei de todas posições possíveis. Se eu estou digitando e pq estou vivo uai só. Chamando agente de bobo esse aplicativo. Vai evoluindo e vai piorando antes era super fácil. Revisem burocracia para tirar foto . Piscou olho valeu só isso basta. Vocês vão conferir mesmo.",JOSE ALVES,1.1.2002,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,389,,
2020-05-26,gp:AOqpTOHJANqRekxQnEgTH-ASLjNCedF9gEfZO94gJP0efrc_DGIq3WVHnKNz2InUDtjr7L3WPQeM_hGJ7W5PzA,1.0,"O aplicativo seria ultil se funcionasse. Reconhecimento facial para validação? Precisamos evoluir um pouco mais o sistema não acham? E ainda colocam unico documento para cadastro e recuperação CNH?? Amigos não é todo mundo que dispõe de R$3,000 para se habilitar. Se poupe e nos poupe da hipocrisia de vocês de achar que estamos em um país de 1° mundo, simplifique e ajude-nos como se deve.",Mikael Queiroz Rocha,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,390,,
2020-05-22,gp:AOqpTOFiBWorejLqMvF1JQJA9DQ4liCn8ZR8jrGwGFzFisGZ_v6FpL3T4dBvQi3plAD-S3VBHNHfAXZOfvAl4A,1.0,"Não consigo acompanhar minha inscrição do Enem pois estou com dificuldade de me cadastrar no site gov.br pois no momento do cadastro diz ""usuário já cadastrado"" sendo que nunca nem fiz o cadastro nesse site e nem aparece opções para alterar minha senha pelo e-mail ou número de telefone, pfv consertem isso pois preciso concluir minha inscrição do Enem e gerar o boleto pra poder pagar a inscrição",Elias Batista Burlamaqui,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,397,,
2020-05-27,gp:AOqpTOHicZJlKSy5QJVGAALNNFiEaRbneLARo3IcfWDAuBxaXSWnUZTQUzYSJMDolLgnzAMnytDWHFAsCbWcXA,1.0,"A ideia do app é ótima. Porém, ele não funciona plenamente. Já foi feita reclamação e as soluções dadas não são passíveis de realizar. Uma, porque validar por foto é só para quem tem CNH e as opções de recuperar senha por e-mail ou por SMS simplesmente NÃO EXISTEM. Elas NÃO SÃO VISÍVEIS aos usuários tanto por app como por browser. Ajeiteeem isso!!! Não é possível esse tipo de coisa em pleno 2020.",Suélen Hernandes Moraes,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,399,,
2020-05-22,gp:AOqpTOFZS4O8HfiBl4yNyoKLxiOXPWGRAANLJQZt9DWNxVle-lQHPFUaaQouKuNLUJsCNfx_faX05IvY6eHwdw,1.0,"Péssimo! Diz nesse aplicativo que já sou cadrastada, acontece que não sou, coloco meu cpf e pede senha, coloco senha e diz que ta inválida, tento recuperar a senha e aparece um e-mail que não é o meu, ou seja, um cadrastro que eu não fiz com e-mail que não é meu, resumindo, não consigo acesso a a minha conta pq segundo o aplicativo eu já sou cadastrada... como vou conseguir entrar ? Misericórdia!",Silvia Alves,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,399,,
2020-06-29,gp:AOqpTOEPswBnz_kXr3s2aAkoTOZc38mdzPZqh1H7BUv25U2vGORB9mjzhcq5VjI-wUm5IMtSx_bB34VblnSFhQ,1.0,"Péssimo aplicativo, não funciona validação facial, não envia o código para o celular. Foi cadastrado um email desconhecido e não há opção de saber qual é. Agência do INSS fechado e não tem como pegar demonstrativo de rendimentos do imposto de renda e nem extrato de benefício.Desenvolvimento primário de uma plataforma do governo que deveria ter mais respeito com o cidadão. E não adianta ir nas FAQ ....",Durval Andrade de Aquino,1.1.2004,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,404,,
2020-06-20,gp:AOqpTOEGD4Z_T4foumDQJ69R_iT5G9oxPNP1fGvX-71-PZnnuanrDlwvSZSfIzl73c6FAxFjoff-Xssw-uAptg,1.0,Pra mim não está sendo útil estou desesperado está dando divergencia no meu cadastro não estou conseguindo da entrada no seguro desemprego. Fui presencial na minha cidade eles disseram que e só pelo aplicativo mas não tô conseguindo me sinto sozinho nesta situação. Vou ter que colocar um advogado para ter meu direito tinha que ter um jeito uma ferramenta facil sem complicação para resolver está situação,Paulo Sergio De Oliveira,1.1.2002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,406,,
2020-05-19,gp:AOqpTOF-8rtWFdmSgFtRERFpQ8FwWT13NOyp2ELp7mmlpr892ihxh5yhLLZC9WklKxXubKsl4Jo0IqSTcQwG6w,1.0,Horivel entrei pela primeira vez para baixar o crvl do carro mas diz que ja tenho cadastro tento recuperar senha mas nao funciona nenhuma das opções a validação facial da página da web nao encontrada pelo inss da erro tente mais tarde e nao tem como entrar em contato com ninguem e a caixa económica nao tem a opções de gerar codigo inss péssimo resolvam isso rapido e chega de resposta padrao gerada por maquina,Thais Galvao,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,412,,
2020-05-22,gp:AOqpTOFv7wgUGHHLdMKbKo6TJnjE5N_b_jJ5cFuzdVuKiV58847ExRyMGlqbpf2w9hgLbFipWM2Vbt87CKtftQ,1.0,"Péssimo! Tentativa de recuperação de senha, SMS que nunca chega! Não oferece outras opções mais fáceis e práticas de recuperação de senha. Em muitos casos, os candidatos do ENEM não conseguem acessar a página do participante para acompanhar a inscrição ou até mesmo alterar dados e pagar boletos. Isso é uma falta de preocupação com o povo! Apenas para acrescentar, as opções de recuperação de senha não funcionam.",Diego Nakada,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,414,,
2020-05-24,gp:AOqpTOGuA7H6LHD5lmTDRLQ0V6m_Ora5NFOznljjVoWWr04JruXMK67EE9M9vUkPHtU0UlBkkzS_hh2PdgvQ6w,2.0,"Este aplicativo era bom, mas no momento nunca a pessoa consegue recupera a senha e ainda a gente envia sms para gerar código sendo que nunca o código chega, dêem mais uma atenção a este app para que mais pessoas possam ter acesso, da mesma forma é o reconhecimento facial que a pessoa passa uma tarde piscando os olhos e sorrindo e não da certo, dono do aplicativo agiliza esta situação. Muito difícil isso e quantas pessoas precisando usar.",Ana Joaquina Feijao,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,441,,
