ID,App ID,Date,Reply Date,Reply Text,Score,Sentiment,Square Term,Text,Text En,Thumbs Up,Title,URL,User Name,Version
gp:AOqpTOEaMltYCkX6ayyxv5RwSHtspzx1IH8bs5UNXTl57phy2mSjHcHV0yzW7l7mjJLW-KHUgjJuii-ZuIepuw,br.gov.meugovbr,2020-07-08,2020-07-10,"Acesse acesso.gov.br para outras formas de criação de conta e verifique as orientações na FAQ para dúvidas gerais: https://faq-login-unico.servicos.gov.br.
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos a sua contribuição.",1.0,negative,,"Muito ruim. Impossível logar. Impossível recuperar a senha, pois só da opção de conta bancária ou se tiver CNH. Como se no Brasil todo mundo tivesse CNH e conta bancária agora como vou inscrever no Sisu? App e site do Sisu horríveis. Essa integração com esse sistema foi a pior coisa que poderiam fazer","Too bad. Unable to login. It is impossible to recover the password, since only the bank account option or if you have a CNH. As if in Brazil everyone has a CNH and a bank account now how am I going to sign up for Sisu? Horrible Sisu app and website. This integration with this system was the worst thing they could do",0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOEaMltYCkX6ayyxv5RwSHtspzx1IH8bs5UNXTl57phy2mSjHcHV0yzW7l7mjJLW-KHUgjJuii-ZuIepuw,Wesley Barbosa,
gp:AOqpTOHHKa9RpetkEDXKvv1HrUdJXlhPrftnr6Rba4tdznz5Covq4ZKcl0J9zC9UNCLWeCfoJObA9WU92mW7rg,br.gov.meugovbr,2020-07-08,2020-07-10,"A equipe gov.br esta trabalhando para melhorar o reconhecimento facial para tornar o aplicativo mais simples e seguro e melhorar a sua experiência. Acesse acesso.gov.br para outras formas de criação de conta e verifique as orientações na FAQ para dúvidas gerais: https://faq-login-unico.servicos.gov.br. 
Agradecemos a sua contribuição.",1.0,positive,,"Esse reconhecimento facial NÃO FUNCIONA, sugiro que permita ser enviado uma fotografia para tal função!","This facial recognition DOES NOT WORK, I suggest that you allow a photo to be sent for such a function!",0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOHHKa9RpetkEDXKvv1HrUdJXlhPrftnr6Rba4tdznz5Covq4ZKcl0J9zC9UNCLWeCfoJObA9WU92mW7rg,Será Falso,1.1.4
gp:AOqpTOEzURM_e_UlH6tnS7pSxOzyqunZkZHJlMo2VaTMDLd6d_lcW98Hk0V2wLnQ8XTf4wUsfRQ2jPa8rQ61Tg,br.gov.meugovbr,2020-07-06,2020-07-07,"Verifique as orientações na FAQ para dúvidas gerais: https://faq-login-unico.servicos.gov.br.
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos a sua contribuição.",2.0,negative,,Achei estranho estar escrito Ministério da economia.,I thought it was strange to be written Ministry of Economy.,0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOEzURM_e_UlH6tnS7pSxOzyqunZkZHJlMo2VaTMDLd6d_lcW98Hk0V2wLnQ8XTf4wUsfRQ2jPa8rQ61Tg,Otavio Silva,
gp:AOqpTOGCBLg_jn4yvlq_cOlu7YCEnS60PO2UkFJIKYa8beJDQ_OONTRP14TdA-VNzMZ9bH2SC8G9yj1yNw2LUA,br.gov.meugovbr,2020-07-08,2020-07-10,"A equipe gov.br esta trabalhando para melhorar o reconhecimento facial para tornar o aplicativo mais simples e seguro e melhorar a sua experiência. Acesse acesso.gov.br para outras formas de criação de conta e verifique as orientações na FAQ para dúvidas gerais: https://faq-login-unico.servicos.gov.br. 
Agradecemos a sua contribuição.",1.0,positive,,"blBaixei, cadastrei, mas o app fica querendo condicionar à minha leitura facial e não consegue. De vez em quando consegue ler-me frontalmente, mas pede pra girar o rosto e vence o tempo. Infelizmente promete muito, mas não cumpre quase nada. Se realmente funcionasse seria excelente.","I downloaded it, registered it, but the app is trying to condition my facial reading and can't. Once in a while he can read me frontally, but he asks to turn his face and wins the time. Unfortunately it promises a lot, but it does almost nothing. If it really worked it would be excellent.",1,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOGCBLg_jn4yvlq_cOlu7YCEnS60PO2UkFJIKYa8beJDQ_OONTRP14TdA-VNzMZ9bH2SC8G9yj1yNw2LUA,Ailton Correa,1.1.4
gp:AOqpTOF_Zwhgn3-c9dqyw53d0A_JTCgpTRKO5M9qyMB8Cmwgd3sUJ-CKsWPJx7h5BWn2zt44Asv74Y715icLvA,br.gov.meugovbr,2020-07-08,2020-07-10,"A equipe gov.br esta trabalhando para melhorar o reconhecimento facial para tornar o aplicativo mais simples e seguro e melhorar a sua experiência. Acesse acesso.gov.br para outras formas de criação de conta e verifique as orientações na FAQ para dúvidas gerais: https://faq-login-unico.servicos.gov.br. 
Agradecemos a sua contribuição.",1.0,positive,,"Simplesmente não funciona a validação do rosto, fica o tempo todo pedindo e alterando bom tempo sem validar nada, decepção","Face validation just doesn’t work, keeps asking and changing good times without validating anything, disappointment",0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOF_Zwhgn3-c9dqyw53d0A_JTCgpTRKO5M9qyMB8Cmwgd3sUJ-CKsWPJx7h5BWn2zt44Asv74Y715icLvA,Gabriel Schmitt,1.1.4
gp:AOqpTOEUy5xdInH0PZtKUyF9J_wwxcpz-4vI_E9cR1yf7YEkdJbF69qLCCREYOOLcEqoIGNDostuCGXFaOTQsQ,br.gov.meugovbr,2020-07-08,2020-07-10,"Verifique as orientações na FAQ para dúvidas gerais: https://faq-login-unico.servicos.gov.br.
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos a sua contribuição.",1.0,positive,,"Tudo que vem governo, nada funciona, nem um simples aplicativo. Pago para validar a minha CNH, médico, taxa. Pra não ter nada.","Everything that comes from the government, nothing works, not even a simple application. I pay to validate my CNH, doctor, fee. To have nothing.",0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOEUy5xdInH0PZtKUyF9J_wwxcpz-4vI_E9cR1yf7YEkdJbF69qLCCREYOOLcEqoIGNDostuCGXFaOTQsQ,Francisco Luiz de Campos,1.1.4
gp:AOqpTOHae2WtZ8F9PpuZWFlUgvQyIlxAJhBIZJf_PSA9Oz-St5V9YIhM2eSBx2QHnTe2m8q5PG5Q-mtCgMrmxg,br.gov.meugovbr,2020-07-08,2020-07-07,"Verifique as orientações na FAQ para dúvidas gerais: https://faq-login-unico.servicos.gov.br.
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos a sua contribuição.",2.0,negative,,Vocês dificultam muito esse aplicativo. Não consigo acessar e portanto vou perder de me escrever no sisu. Uma faculdade que tanta esprei e não posso fazer a inscrição justamente porque não consigo ater acesso ao gov.br. Muito injusto .,"You make this application very difficult. I can't access it, so I'm going to miss writing on sisu. A college that I watched so much and I can't do the registration precisely because I can't get access to gov.br. Very unfair .",1,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOHae2WtZ8F9PpuZWFlUgvQyIlxAJhBIZJf_PSA9Oz-St5V9YIhM2eSBx2QHnTe2m8q5PG5Q-mtCgMrmxg,Maria Pereira,1.1.4
gp:AOqpTOHVt9aTRdpbvkglB-PXZk6bRs5sjJunrYWGbCYh4RmZMQ-oNiRMNMSL8rMPXYsk_1FulFv5SmQO7NKb8A,br.gov.meugovbr,2020-07-08,2020-07-10,"Verifique as orientações na FAQ para dúvidas gerais: https://faq-login-unico.servicos.gov.br.
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos a sua contribuição.",1.0,negative,,"App lixo !!! Dos infernos ,inutil nao presta pra nada!!! Como tudo do governo feito !!! Para o povo !!! Porque nos merecemos lixo entulho!!!","Junk app !!! Hell, useless is worthless !!! Like everything from the government done !!! For the people !!! Because we deserve rubbish rubbish !!!",0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOHVt9aTRdpbvkglB-PXZk6bRs5sjJunrYWGbCYh4RmZMQ-oNiRMNMSL8rMPXYsk_1FulFv5SmQO7NKb8A,anderson castro,1.1.4
gp:AOqpTOEJLGmDOZmffdR62t0XU3ki_sp-si5QBe5A0HlkQfs1_TWogh3YQZmsz9reDRedLfjSOpRv00IfHhY53Q,br.gov.meugovbr,2020-07-08,2020-07-08,"Para recuperar sua senha e atualizar o e-mail cadastrado, acesse as orientações na FAQ:https://e.gov.br/recuperarcadastro
Por meio do formulário, conseguirá entrar em contato e explicar seu problema a equipe.
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos a sua contribuição",3.0,positive,,Obrigado pela ajuda e resposta rapida,Thanks for the help and quick response,1,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOEJLGmDOZmffdR62t0XU3ki_sp-si5QBe5A0HlkQfs1_TWogh3YQZmsz9reDRedLfjSOpRv00IfHhY53Q,Ducatero M,
gp:AOqpTOEmsJQE0X3262XPQ2zPZU9zvZYsXKpezDll9I__3gQOPH-SpqieLtA7CfYR7cqE8GMFnxfI5T38ZD39Sg,br.gov.meugovbr,2020-07-08,2020-07-08,"Verifique as orientações na FAQ para dúvidas gerais: https://faq-login-unico.servicos.gov.br.
Lembrando que deve ser o QR Code apresentado no computador para leitura pelo celular.
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.",1.0,negative,,"Péssimo, não faz a leitura do QR code da CNH. E com o cadastro normal não apresenta nenhuma funcionalidade.","Bad, does not scan the CNH QR code. And with normal registration it does not have any functionality.",0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOEmsJQE0X3262XPQ2zPZU9zvZYsXKpezDll9I__3gQOPH-SpqieLtA7CfYR7cqE8GMFnxfI5T38ZD39Sg,Matheus Conrado Costa,
gp:AOqpTOEaLvDSgwddQGDeaTII5Vd8EvEE7Be2qThsWblm8ubo2WLuPBJ0UqbuJl8wzlz68BdWVjkQld-UY3A1HQ,br.gov.meugovbr,2020-07-08,2020-07-08,"A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos a sua contribuição.",4.0,positive,,PL linda linda,PL beautiful beautiful,0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOEaLvDSgwddQGDeaTII5Vd8EvEE7Be2qThsWblm8ubo2WLuPBJ0UqbuJl8wzlz68BdWVjkQld-UY3A1HQ,Solano Lacerda,1.1.4
gp:AOqpTOGfagdk_P3stvkkWcGu7pb3gW8EkiiU7IbQpFT78YzqoeHWX3Nxvp-rq3ETH9FCBw40i0CrymwydPcTjQ,br.gov.meugovbr,2020-07-08,2020-07-08,"Para criar sua conta, acesse acesso.gov.br e veja as diversas formas de criação de conta. Para criação de conta pelo app, somente quem possui CNH. 
A equipe gov.br está trabalhando para evoluir a plataforma para outras pessoas poderem utilizar, principalmente as que não tem CNH, melhorando a sua experiência.
Agradecemos a sua contribuição.",1.0,negative,,"Minha experiencia é péssima...preciso está inscrita nesse aplicativo pra ter acesso a um curso mas não consigo pelo fato de não ter CNH não consigo fazer a ""verificação facial""... Vou perder o curso. 🤦🏽‍♀️","My experience is terrible ... I need to enroll in this application to have access to a course but I can't because I don't have a CNH I can't do the ""facial check"" ... I will miss the course. 🤦🏽‍♀️",1,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOGfagdk_P3stvkkWcGu7pb3gW8EkiiU7IbQpFT78YzqoeHWX3Nxvp-rq3ETH9FCBw40i0CrymwydPcTjQ,Silas Novaes da Conceição De Almeida,
gp:AOqpTOF3usAU8FhI0LMupB-fd2IHolpIoCjhe5mHN6BR6NVvaiq0hlreqtQzQ6foME303omiHPw1pz2YdeS9bQ,br.gov.meugovbr,2020-07-08,2020-07-08,"Para dúvidas sobre os serviços da Receita Federal, acesse receita.economia.gov.br. Quanto a dúvidas gerais do app meu gov.br, verifique as orientações na FAQ: https://faq-login-unico.servicos.gov.br.
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos a sua contribuição.",1.0,neutral,,Só complicam. Poderiam deixar o contador logar como registrador. O governo só atrapalha.,They only complicate. They could let the accountant log in as a registrar. The government just gets in the way.,1,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOF3usAU8FhI0LMupB-fd2IHolpIoCjhe5mHN6BR6NVvaiq0hlreqtQzQ6foME303omiHPw1pz2YdeS9bQ,Samir Tavares,1.1.4
gp:AOqpTOGZ1uAhK68nS_0rEr4jPUxwx4IxkIWsnYz1kKYrlodKFR6jJonb2Hb8p_Y-LWYC729sLvajD80v6Aj03A,br.gov.meugovbr,2020-07-08,2020-07-08,"Para informações sobre a CTPS Digital, acesse empregabrasil.mte.gov.br.
Quanto a dúvidas gerais do app meu gov.br, verifique as orientações na FAQ: https://faq-login-unico.servicos.gov.br.
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos a sua contribuição.",1.0,neutral,,Em nome de Jesus arrumem a ctps digital!não da tempo de responder e atualiza página pedindo 24h!necessito validar isso pq arrumei o emprego da minha vida em plena crise e vou perder a vaga por conta desse aplicativo,In the name of Jesus fix the digital ctps! I don’t have time to answer and update the page asking for 24 hours!,0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOGZ1uAhK68nS_0rEr4jPUxwx4IxkIWsnYz1kKYrlodKFR6jJonb2Hb8p_Y-LWYC729sLvajD80v6Aj03A,Edílson Sanna,1.1.4
gp:AOqpTOHH37f7rndvVIRHuSXBaEiVglCR3C6PulxmhwzsUDFzwC-EXTDIA4n5snYGeLbl95wMR9TAjBTr6B6nNQ,br.gov.meugovbr,2020-07-08,2020-07-08,A equipe gov.br esta trabalhando para melhorar o reconhecimento facial para tornar o aplicativo mais simples e seguro e melhorar a sua experiência. Verifique as orientações na FAQ para dúvidas gerais: https://faq-login-unico.servicos.gov.br. Agradecemos a sua contribuição.,1.0,neutral,,Desgraçados tirei a foto e nem assim provei que estou viva estou me convencendo que sou um fantasma,Unfortunates I took the picture and even then I didn't prove that I'm alive I'm convincing myself that I'm a ghost,0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOHH37f7rndvVIRHuSXBaEiVglCR3C6PulxmhwzsUDFzwC-EXTDIA4n5snYGeLbl95wMR9TAjBTr6B6nNQ,Alessandra Ribeiro,1.1.4
gp:AOqpTOGYkcueNJz0MWkm9dr6rlHOcgwfDOsmFUZbBmu3m5AmAsKvQicdAUJHBLugwg9SmZQVEINPyJfDCpl-RQ,br.gov.meugovbr,2020-07-08,2020-07-08,"Para utilizar em outro aparelho, é necessário sair da sua conta no aparelho antigo e efetuar o login no aparelho novo. Lembrando que somente um aparelho poderá ficar logado por vez. 
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos sua contribuição.",2.0,negative,,"Muito difícil de fazer, eu tento, tento e nada, deveria ser mais simples, e outra troquei de celular e o sistema não me dá opção para usar outro celular, tenho que ficar com o aparelho antigo que está ultrapassado?","Very difficult to do, I try, try and nothing, it should be simpler, and another one I changed my cell phone and the system does not give me the option to use another cell phone, do I have to keep the old device that is outdated?",1,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOGYkcueNJz0MWkm9dr6rlHOcgwfDOsmFUZbBmu3m5AmAsKvQicdAUJHBLugwg9SmZQVEINPyJfDCpl-RQ,Carlos Emilio,1.1.4
gp:AOqpTOGDlSW6r9PoJ7BNLW5YNQ5gMP6RHOGNclnTVGcxdwoHPGIOEih2jMZkQ8jNamKZd6E9gcy_NRjRAgij5g,br.gov.meugovbr,2020-07-08,2020-07-08,"Verifique as orientações na FAQ para dúvidas gerais: https://faq-login-unico.servicos.gov.br.
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos a sua contribuição.",1.0,neutral,,"Como eu vou fazer os movimentos se preciso do óculos, mas não pode ter o óculos e sem o óculos eu não enxergo para ler quais são os movimentos?? 🤦‍♀️","How am I going to do the movements if I need the glasses, but I can't have the glasses and without the glasses I can't see to read what the movements are ?? 🤦‍♀️",0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOGDlSW6r9PoJ7BNLW5YNQ5gMP6RHOGNclnTVGcxdwoHPGIOEih2jMZkQ8jNamKZd6E9gcy_NRjRAgij5g,Carla Aires,
gp:AOqpTOEv6rkDb1aqkWj-0qtSbigR_3EyEcBhtJanXTteTLS5UgmHxsm4oDNtbXreWxWJfZQ70QCyWzFNM7cDuA,br.gov.meugovbr,2020-07-08,2020-07-08,"Verifique as orientações na FAQ para dúvidas gerais: https://faq-login-unico.servicos.gov.br.
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos a sua contribuição.",1.0,negative,,Não quer baixar,Don't want to download,0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOEv6rkDb1aqkWj-0qtSbigR_3EyEcBhtJanXTteTLS5UgmHxsm4oDNtbXreWxWJfZQ70QCyWzFNM7cDuA,jaqueline Duarte,
gp:AOqpTOG3qntrziqbGPI95WS9EoDvVsyeeFuLm_kqJNvXdPax6STzj32ELWuvRm3U1rWeUD04BVtZ7GCMu8ab8A,br.gov.meugovbr,2020-07-08,2020-07-08,"Verifique as orientações na FAQ para dúvidas gerais: https://faq-login-unico.servicos.gov.br.
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos a sua contribuição.",1.0,negative,,Péssimo aplicativo não baixem fica horas tentando fazer login pra nada.,Bad app don't download it for hours trying to login for nothing.,0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOG3qntrziqbGPI95WS9EoDvVsyeeFuLm_kqJNvXdPax6STzj32ELWuvRm3U1rWeUD04BVtZ7GCMu8ab8A,Wilian Munhoz,1.1.4
gp:AOqpTOHiKrVv4mT80XT1vGROQu1bjz9AuueGv2KJAfy_HojTKvKjM9W-rQ5B2xZh8sj8fDAfyxplw5VG9YFOtg,br.gov.meugovbr,2020-07-08,2020-07-08,"Verifique as orientações na FAQ para dúvidas gerais: https://faq-login-unico.servicos.gov.br.
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos a sua contribuição.",1.0,negative,,"Tô aqui para tirar licença de pesca. É uma carniça esse app. O outro sistema era tranqueira, agora superaram... não vou conseguir tirar essa licença.","I'm here to take a fishing license. This app is a scam. The other system was cool, now they are over ... I won't be able to get that license.",0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOHiKrVv4mT80XT1vGROQu1bjz9AuueGv2KJAfy_HojTKvKjM9W-rQ5B2xZh8sj8fDAfyxplw5VG9YFOtg,Pedro Ivo de Araujo,1.1.4
gp:AOqpTOG1nsZOUFJ1ALsx3T0iHtBijbWkMlVw50FLDkfEULpBqAWLGHKxgIdgZZNBs7CV3cQJIwtpY4jTAU7w5w,br.gov.meugovbr,2020-07-08,2020-07-08,"A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos a sua contribuição.",5.0,positive,,Otimo,Great,0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOG1nsZOUFJ1ALsx3T0iHtBijbWkMlVw50FLDkfEULpBqAWLGHKxgIdgZZNBs7CV3cQJIwtpY4jTAU7w5w,Ulisses Maciel,1.1.4
gp:AOqpTOGlwCvebp5BmqkamQTubH_f_Diu-G7rbqTIBelHCWsPD3fkKlwnzcGRJvVsz_jF48dhLcHsSFvgEHtfSw,br.gov.meugovbr,2020-07-08,2020-07-08,"A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos a sua contribuição.",5.0,positive,,Bom,Good,0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOGlwCvebp5BmqkamQTubH_f_Diu-G7rbqTIBelHCWsPD3fkKlwnzcGRJvVsz_jF48dhLcHsSFvgEHtfSw,Danilo Felipe,1.1.4
gp:AOqpTOGEgVgiX6LpOTJbkIqTf7qifbZWG7aefh6MGdCbVyv7-ZhRjGi5__T-CHZRWWESOLr9dy8RAKKcn8k3dQ,br.gov.meugovbr,2020-07-08,2020-07-08,"Para recuperar sua senha, clique em Esqueci minha senha ou verifique as orientações na FAQ: https://e.gov.br/esquecisenha
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos sua contribuição",2.0,positive,,olá quero recuperar minha senha da carteira digital pelo meu gov mais não consigo alguém pode me ajudar por favor,hello i want to recover my password from the digital wallet by my gov but i can't someone can help me please,0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOGEgVgiX6LpOTJbkIqTf7qifbZWG7aefh6MGdCbVyv7-ZhRjGi5__T-CHZRWWESOLr9dy8RAKKcn8k3dQ,Lidiane Paiva,1.1.4
gp:AOqpTOHy3q7Lk5LMh3XkBEX3Dnc4-A2gVwv9ls30KYOBpt3CPYFxA6imh3QKKGXv8ivNJlX6g1YeiS1nuiyORA,br.gov.meugovbr,2020-07-07,2020-07-08,"Verifique as orientações na FAQ para dúvidas gerais: https://faq-login-unico.servicos.gov.br.
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos a sua contribuição.",1.0,neutral,,"Péssimooooooooooo, horrívelllllllllllllll","Terribleoooooooooo, horriblellllllllllllll",0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOHy3q7Lk5LMh3XkBEX3Dnc4-A2gVwv9ls30KYOBpt3CPYFxA6imh3QKKGXv8ivNJlX6g1YeiS1nuiyORA,Cookiee Kawaii,1.1.4
gp:AOqpTOH49xYMKRKhoaDw1gwGn85eWHseJJSs_JTFp60hCDr6isbVgT-IWwjJwvFxc0kAxP3q9alT65RzK4MVRQ,br.gov.meugovbr,2020-07-08,2020-07-08,"Seu erro foi registrado e iremos analisar para corrigir o problema. A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos a sua contribuição.",1.0,positive,,"Peço por gentileza para solicitarem aos responsáveis de TI ,a solução para o erro de servidor de validação do celular. Ao tentar validar o número do celular para ser encaminhado o sms, dá erro de servidor HTTP, e o SMS não chega, já solicitei diversas vezes, testei em 4 navegadores diferentes , sem solução, isso está impedindo o usuário de criar a abertura do MEI, pois sem a validação de SMS pelo celular, ele não deixa prosseguir.","I kindly ask you to ask the responsible for the IT, the solution for the error of the cell validation server. When trying to validate the cell phone number to send the sms, there is an HTTP server error, and the SMS does not arrive, I have already requested several times, tested it in 4 different browsers, without a solution, this is preventing the user from creating the MEI opening , because without SMS validation by cell phone, he will not let it proceed.",84,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOH49xYMKRKhoaDw1gwGn85eWHseJJSs_JTFp60hCDr6isbVgT-IWwjJwvFxc0kAxP3q9alT65RzK4MVRQ,Tamy,1.1.4
gp:AOqpTOEVqs1jngEG0LML7UeN7JT2WeexwtXLpOz8nxx5ktSBhapoYthR0KuPHU4g4J0xlf2sDcZed5XQStnpaQ,br.gov.meugovbr,2020-07-08,2020-07-08,"Agradecimento
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos a sua contribuição",5.0,positive,,É muito bom acabei de instalar e parerece bom,It's very good I just installed it and it looks good,0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOEVqs1jngEG0LML7UeN7JT2WeexwtXLpOz8nxx5ktSBhapoYthR0KuPHU4g4J0xlf2sDcZed5XQStnpaQ,Vilma Neves,1.1.4
gp:AOqpTOGi6DYpbYi1U7xjFlE40L_rPIDPGTbDgwwZQY9fCEvdkN-kx4sxj3L9dIJvIo3f0mTB-CMzJtk_wTJ9EA,br.gov.meugovbr,2020-07-07,2020-07-08,"Para criar sua conta, acesse acesso.gov.br e veja as diversas formas de criação de conta. Para criação de conta pelo app, somente quem possui CNH. 
A equipe gov.br está trabalhando para evoluir a plataforma para outras pessoas poderem utilizar, principalmente as que não tem CNH, melhorando a sua experiência.
Agradecemos a sua contribuição.",1.0,neutral,,Eu não consigo entrar porque não tenho carteira de motorista,I can't get in because I don't have a driver's license,0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOGi6DYpbYi1U7xjFlE40L_rPIDPGTbDgwwZQY9fCEvdkN-kx4sxj3L9dIJvIo3f0mTB-CMzJtk_wTJ9EA,Eliane Moreno,1.1.4
gp:AOqpTOHss1yvl7oWajy4jI_FLicHpp5nSrizixerK2j_h8Tx1XlBKetP3VTzuFRD8a-ChBu_MAiLwW2ISBHquA,br.gov.meugovbr,2020-07-07,2020-07-07,"Verifique as orientações na FAQ para dúvidas gerais: https://faq-login-unico.servicos.gov.br.
A equipe gov.br está trabalhando para tornar o aplicativo mais simples e seguro e melhorar a sua experiência.
Agradecemos a sua contribuição.",1.0,negative,,"Péssimo aplicativo, , eu instalei os 2 aplicativo meu inss,,, esse aqui meu governo.br nada funciona nem Meu inss, ,,resolvi desinstalar, ,,,..","Bad app,, I installed the 2 apps my inss ,,, this one my government.br nothing works nor My inss ,,, I decided to uninstall, ,,, ..",0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOHss1yvl7oWajy4jI_FLicHpp5nSrizixerK2j_h8Tx1XlBKetP3VTzuFRD8a-ChBu_MAiLwW2ISBHquA,Luis Antonio,1.1.4
gp:AOqpTOHpaLsNcmIhI1iv3En1qYThTYf42qw-jZ-l8PSW7VUSdIW7OgufUdgKlSiUuQfpMEKI0t0xnoND18qDMA,br.gov.meugovbr,2020-07-07,2020-07-08,A equipe gov.br esta trabalhando para melhorar o reconhecimento facial para tornar o aplicativo mais simples e seguro e melhorar a sua experiência. Verifique as orientações na FAQ para dúvidas gerais: https://faq-login-unico.servicos.gov.br. Agradecemos a sua contribuição.,1.0,positive,,Não consegui fazer a validação facial fiquei uma hora tentando e nada... Muito ruim! O que é pra facilitar só dificulta...,I couldn't do the facial validation I spent an hour trying and nothing ... Too bad! What is to facilitate only makes it difficult ...,0,,https://play.google.com/store/apps/details?id=br.gov.meugovbr&reviewId=gp:AOqpTOHpaLsNcmIhI1iv3En1qYThTYf42qw-jZ-l8PSW7VUSdIW7OgufUdgKlSiUuQfpMEKI0t0xnoND18qDMA,Tanise Quiroga,
